ACCORD_CADRE,ID_CHANTIER,NUM_SAP,NUM_ETF,AGENCE,CENTRE_PROFIT,POSTE,ARTICLE,LIBELLE_ARTICLE,LIBELLE_POSTE,PU_COMMANDE,UNITE,QUANTITE_COMMANDE,DATE_RECEPTION,QUANTITE_RECEPTION,MONTANT_RECEPTION,ID_LIGNE,TYPE_TRAVAUX
2022-2024,MS3,4501531192,1,8415,841522,10,04-EXPL-DBC01,Débardage par câble,Débardage   grumes feuillus,21,M3,954.99,2023-01-26,170,3570,1,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,10,04-EXPL-DBC01,Débardage par câble,Débardage   grumes feuillus,21,M3,954.99,2023-02-08,210,4410,2,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,10,04-EXPL-DBC01,Débardage par câble,Débardage   grumes feuillus,21,M3,954.99,2023-02-10,90,1890,3,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,10,04-EXPL-DBC01,Débardage par câble,Débardage   grumes feuillus,21,M3,954.99,2023-03-04,140,2940,4,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,10,04-EXPL-DBC01,Débardage par câble,Débardage   grumes feuillus,21,M3,954.99,2023-04-14,82.27,1727.67,5,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,10,04-EXPL-DBC01,Débardage par câble,Débardage   grumes feuillus,21,M3,954.99,2023-05-02,262.72,5517.12,6,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage  grumes résineux,21,M3,29.77,2023-04-14,15.99,335.79,7,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage  grumes résineux,21,M3,29.77,2023-05-02,13.78,289.38,8,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,30,04-EXPL-DBC01,Débardage par câble,Débardage bois énergie,21,M3,800.04,2023-01-26,110,2310,9,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,30,04-EXPL-DBC01,Débardage par câble,Débardage bois énergie,21,M3,800.04,2023-02-08,170,3570,10,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,30,04-EXPL-DBC01,Débardage par câble,Débardage bois énergie,21,M3,800.04,2023-02-10,80,1680,11,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,30,04-EXPL-DBC01,Débardage par câble,Débardage bois énergie,21,M3,800.04,2023-03-04,110,2310,12,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,30,04-EXPL-DBC01,Débardage par câble,Débardage bois énergie,21,M3,800.04,2023-04-14,239,5019,13,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,30,04-EXPL-DBC01,Débardage par câble,Débardage bois énergie,21,M3,800.04,2023-05-02,91.04,1911.84,14,DEBARDAGE
2022-2024,MS3,4501531192,1,8415,841522,100,04-EXPL-DBC01,Débardage par câble,Débardage  grumes résineux,21,M3,227.01,2023-05-16,227.01,4767.21,25,DEBARDAGE
2022-2024,MS4,4501554573,2,8455,845505,20,04-EXPL-DBC01,Débardage par câble,DB BO RX FD SAULIEU,15,M3,800,2023-06-12,280,4200,29,DEBARDAGE
2022-2024,MS4,4501554573,2,8455,845505,20,04-EXPL-DBC01,Débardage par câble,DB BO RX FD SAULIEU,15,M3,800,2023-07-21,520,7800,30,DEBARDAGE
2022-2024,MS5,4501548552,1,8455,845514,40,04-EXPL-DBC01,Débardage par câble,D BO RX FD ANOST,14,M3,612.3,2023-05-02,612.3,8572.2,36,DEBARDAGE
2022-2024,MS5,4501548552,1,8455,845514,60,04-EXPL-DBC01,Débardage par câble,DB BO RX FD ANOST,14,M3,57.8,2023-05-25,57.8,809.2,38,DEBARDAGE
2022-2024,MS10_lot1,4501547859,3,8835,883505,40,04-EXPL-DBC01,Débardage par câble,AYGUEBON 4U 7U - Débardage par câble,13,M3,3750,2023-04-24,1000,13000,49,DEBARDAGE
2022-2024,MS10_lot1,4501547859,3,8835,883505,40,04-EXPL-DBC01,Débardage par câble,AYGUEBON 4U 7U - Débardage par câble,13,M3,3750,2023-05-16,300,3900,50,DEBARDAGE
2022-2024,MS10_lot1,4501547859,3,8835,883505,40,04-EXPL-DBC01,Débardage par câble,AYGUEBON 4U 7U - Débardage par câble,13,M3,3750,2023-06-02,500,6500,51,DEBARDAGE
2022-2024,MS10_lot1,4501547859,3,8835,883505,40,04-EXPL-DBC01,Débardage par câble,AYGUEBON 4U 7U - Débardage par câble,13,M3,3750,2023-07-24,877.45,11406.85,52,DEBARDAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,40,04-EXPL-DBC01,Débardage par câble,AYGUEBON 4U 7U - Débardage par câble,13,M3,3750,2023-05-02,400,5200,66,DEBARDAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,40,04-EXPL-DBC01,Débardage par câble,AYGUEBON 4U 7U - Débardage par câble,13,M3,3750,2023-05-16,500,6500,67,DEBARDAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,40,04-EXPL-DBC01,Débardage par câble,AYGUEBON 4U 7U - Débardage par câble,13,M3,3750,2023-06-02,600,7800,68,DEBARDAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,40,04-EXPL-DBC01,Débardage par câble,AYGUEBON 4U 7U - Débardage par câble,13,M3,3750,2023-06-23,1000,13000,69,DEBARDAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,40,04-EXPL-DBC01,Débardage par câble,AYGUEBON 4U 7U - Débardage par câble,13,M3,3750,2023-06-30,500,6500,70,DEBARDAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,40,04-EXPL-DBC01,Débardage par câble,AYGUEBON 4U 7U - Débardage par câble,13,M3,3750,2023-07-24,750,9750,71,DEBARDAGE
2022-2024,MS10_lot2,4501547849,1,8835,883505,60,04-EXPL-DBC01,Débardage par câble,AYGUEBON 4U 7U - Débardage par câble,13,M3,600,2023-07-24,600,7800,73,DEBARDAGE
2022-2024,MS18,4700236917,1,8670,867009,20,04-EXPL-DBC01,Débardage par câble,DEB par cable FD SMB 159 153 154,22,M3,3026,2023-10-20,600,13200,84,DEBARDAGE
2022-2024,MS18,4700236917,1,8670,867009,20,04-EXPL-DBC01,Débardage par câble,DEB par cable FD SMB 159 153 154,22,M3,3026,2023-12-13,1164.07,25609.54,85,DEBARDAGE
2022-2024,MS18,4700236917,1,8670,867009,20,04-EXPL-DBC01,Débardage par câble,DEB par cable FD SMB 159 153 154,22,M3,3026,2024-02-21,40.3,886.6,86,DEBARDAGE
2022-2024,MS18,4700236917,1,8670,867009,20,04-EXPL-DBC01,Débardage par câble,DEB par cable FD SMB 159 153 154,22,M3,3026,2024-08-13,365.13,8032.86,87,DEBARDAGE
2022-2024,MS18,4700236917,1,8670,867009,20,04-EXPL-DBC01,Débardage par câble,DEB par cable FD SMB 159 153 154,22,M3,3026,2024-09-26,385.98,8491.56,88,DEBARDAGE
2022-2024,MS19_lot1,4501572577,3,8440,844009,20,04-EXPL-AST01,Abattage-façonnage de grumes,Débardage  cable FD LEVIER1J P55,14,M3,646.011,2023-12-14,646.011,9044.15,95,DEBARDAGE
2022-2024,MS19_lot2,4501572572,3,8440,844009,20,04-EXPL-AST01,Abattage-façonnage de grumes,Débardage  cable FD LEVIER3S P174,14,M3,1491.37,2023-10-30,900,12600,101,DEBARDAGE
2022-2024,MS19_lot2,4501572572,3,8440,844009,20,04-EXPL-AST01,Abattage-façonnage de grumes,Débardage  cable FD LEVIER3S P174,14,M3,1491.37,2023-11-28,591.37,8279.18,102,DEBARDAGE
2022-2024,MS20,4501619216,4,8835,883503,20,04-EXPL-DBC01,Débardage par câble,STJULI63 Débardage par câble,22.8,M3,850,2024-06-17,500,11400,108,DEBARDAGE
2022-2024,MS20,4501619216,4,8835,883503,20,04-EXPL-DBC01,Débardage par câble,STJULI63 Débardage par câble,22.8,M3,850,2024-07-11,350,7980,109,DEBARDAGE
2022-2024,MS20,4501625191,4,8835,883503,20,04-EXPL-DBC01,Débardage par câble,STJULI63 Débardage par câble,22.8,M3,94,2024-07-25,94,2143.2,113,DEBARDAGE
2022-2024,MS21,4501617505,4,8835,883503,40,04-EXPL-DBC01,Débardage par câble,GUERY 17 - Débardage par câble,13.8,M3,1800,2024-07-09,400,5520,119,DEBARDAGE
2022-2024,MS21,4501617505,4,8835,883503,40,04-EXPL-DBC01,Débardage par câble,GUERY 17 - Débardage par câble,13.8,M3,1800,2024-09-25,1053,14531.4,120,DEBARDAGE
2022-2024,MS22,4501568088,3,8730,873012,20,04-EXPL-AST01,Abattage-façonnage de grumes,MS8 Débardage par câble,20,M3,750,2023-08-04,200,4000,124,DEBARDAGE
2022-2024,MS22,4501568088,3,8730,873012,20,04-EXPL-AST01,Abattage-façonnage de grumes,MS8 Débardage par câble,20,M3,750,2023-09-11,300,6000,125,DEBARDAGE
2022-2024,MS22,4501568088,3,8730,873012,20,04-EXPL-AST01,Abattage-façonnage de grumes,MS8 Débardage par câble,20,M3,750,2023-10-03,250,5000,126,DEBARDAGE
2022-2024,MS22,4501592858,3,8730,873012,20,04-EXPL-AST01,Abattage-façonnage de grumes,MS8 Débardage par câble,20,M3,150,2024-01-22,150,3000,132,DEBARDAGE
2022-2024,MS23,4501577090,2,8415,841522,10,04-EXPL-DBG01,Débardage de grumes,Débardage de grumes,18,M3,975,2024-01-03,500,9000,134,DEBARDAGE
2022-2024,MS23,4501577090,2,8415,841522,10,04-EXPL-DBG01,Débardage de grumes,Débardage de grumes,18,M3,975,2024-04-02,343,6174,135,DEBARDAGE
2022-2024,MS23,4501577090,2,8415,841522,10,04-EXPL-DBG01,Débardage de grumes,Débardage de grumes,18,M3,975,2024-04-13,132,2376,136,DEBARDAGE
2022-2024,MS23,4501577090,2,8415,841522,20,04-EXPL-DEB00,Débardage,Débardage BE,18,M3,1033,2024-02-26,841,15138,137,DEBARDAGE
2022-2024,MS23,4501577090,2,8415,841522,20,04-EXPL-DEB00,Débardage,Débardage BE,18,M3,1033,2024-04-02,120,2160,138,DEBARDAGE
2022-2024,MS23,4501577090,2,8415,841522,20,04-EXPL-DEB00,Débardage,Débardage BE,18,M3,1033,2024-07-13,72,1296,139,DEBARDAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,30,04-EXPL-DBG01,Débardage de grumes,Débardage de grumes,25,M3,858,2024-01-19,450,11250,150,DEBARDAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,30,04-EXPL-DBG01,Débardage de grumes,Débardage de grumes,25,M3,858,2024-02-08,400,10000,151,DEBARDAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,30,04-EXPL-DBG01,Débardage de grumes,Débardage de grumes,25,M3,858,2024-03-12,12,300,152,DEBARDAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,30,04-EXPL-DBG01,Débardage de grumes,Débardage de grumes,25,M3,1716,2024-03-13,-4,-100,153,DEBARDAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,40,04-EXPL-DBB01,Débardage de bois d'industrie en billons,Débardage de bois d'industrie en billons,25,M3,104,2024-03-12,23,575,154,DEBARDAGE
2022-2024,MS24_lot1,4501576333,2,8415,841522,40,04-EXPL-DBB01,Débardage de bois d'industrie en billons,Débardage de bois d'industrie en billons,25,M3,208,2024-03-13,81,2025,155,DEBARDAGE
2022-2024,MS24_lot2,4501577090,2,8415,841522,10,04-EXPL-DBG01,Débardage de grumes,Débardage de grumes,18,M3,975,2024-01-03,500,9000,158,DEBARDAGE
2022-2024,MS24_lot2,4501577090,2,8415,841522,10,04-EXPL-DBG01,Débardage de grumes,Débardage de grumes,18,M3,975,2024-04-02,343,6174,159,DEBARDAGE
2022-2024,MS24_lot2,4501577090,2,8415,841522,10,04-EXPL-DBG01,Débardage de grumes,Débardage de grumes,18,M3,975,2024-04-13,132,2376,160,DEBARDAGE
2022-2024,MS24_lot2,4501577090,2,8415,841522,20,04-EXPL-DEB00,Débardage,Débardage BE,18,M3,1033,2024-02-26,841,15138,161,DEBARDAGE
2022-2024,MS24_lot2,4501577090,2,8415,841522,20,04-EXPL-DEB00,Débardage,Débardage BE,18,M3,1033,2024-04-02,120,2160,162,DEBARDAGE
2022-2024,MS24_lot2,4501577090,2,8415,841522,20,04-EXPL-DEB00,Débardage,Débardage BE,18,M3,1033,2024-07-13,72,1296,163,DEBARDAGE
2022-2024,MS26,4700246103,5,8693,869317,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble,37,M3,1290,2024-03-27,200,7400,172,DEBARDAGE
2022-2024,MS26,4700246103,5,8693,869317,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble,37,M3,1290,2024-04-30,504,18648,173,DEBARDAGE
2022-2024,MS26,4700246103,5,8693,869317,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble,37,M3,1290,2024-11-20,76,2812,174,DEBARDAGE
2022-2024,MS26,4700246103,5,8693,869317,30,04-EXPL-DBC01,Débardage par câble,Débardage par câble,15,M3,310,2024-04-30,50,750,175,DEBARDAGE
2022-2024,MS26,4700246103,5,8693,869317,30,04-EXPL-DBC01,Débardage par câble,Débardage par câble,15,M3,310,2024-11-20,30,450,176,DEBARDAGE
2022-2024,MS27,4501589705,4,8450,845009,60,04-EXPL-DBC01,Débardage par câble,DB GR R FD BREUIL P50,22,M3,1305.24,2024-02-13,600,13200,182,DEBARDAGE
2022-2024,MS27,4501589705,4,8450,845009,60,04-EXPL-DBC01,Débardage par câble,DB GR R FD BREUIL P50,22,M3,1305.24,2024-02-29,400,8800,183,DEBARDAGE
2022-2024,MS27,4501589705,4,8450,845009,60,04-EXPL-DBC01,Débardage par câble,DB GR R FD BREUIL P50,22,M3,2610.48,2024-03-29,305.24,6715.28,184,DEBARDAGE
2022-2024,MS29,4501583760,3,8425,842536,90,04-EXPL-DBC01,Débardage par câble,MS1 Débardage par câble,14,M3,1023,2023-12-30,511,7154,195,DEBARDAGE
2022-2024,MS29,4501583760,3,8425,842536,90,04-EXPL-DBC01,Débardage par câble,MS1 Débardage par câble,14,M3,1023,2024-01-29,-511,-7154,196,DEBARDAGE
2022-2024,MS29,4501583760,3,8425,842536,90,04-EXPL-DBC01,Débardage par câble,MS1 Débardage par câble,14,M3,2046,2024-02-07,714.65,10005.1,197,DEBARDAGE
2022-2024,MS29,4501583760,3,8425,842536,90,04-EXPL-DBC01,Débardage par câble,MS1 Débardage par câble,14,M3,1023,2024-03-27,144.8,2027.2,198,DEBARDAGE
2022-2024,MS30,4700246171,1,8693,869303,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble,23,M3,2000,2024-03-22,450,10350,207,DEBARDAGE
2022-2024,MS30,4700246171,1,8693,869303,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble,23,M3,2000,2024-04-11,400,9200,208,DEBARDAGE
2022-2024,MS30,4700246171,1,8693,869303,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble,23,M3,2000,2024-06-13,300,6900,209,DEBARDAGE
2022-2024,MS30,4700246171,1,8693,869303,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble,23,M3,2000,2024-08-26,64,1472,210,DEBARDAGE
2022-2024,MS33,4501591618,3,8515,851507,20,04-EXPL-DBC01,Débardage par câble,MS33 - Débardage par câble,16,M3,526,2024-03-04,526,8416,248,DEBARDAGE
2022-2024,MS33,4501591618,3,8515,851507,50,04-EXPL-DBC01,Débardage par câble,MS33 - Débardage par câble,16,M3,51.55,2024-06-17,51.55,824.8,251,DEBARDAGE
2022-2024,MS34,4501642127,4,8835,883505,40,04-EXPL-DBC01,Débardage par câble,DEPFOSSA 5 - Débardage par câble,23.5,M3,2000,2024-12-06,300,7050,260,DEBARDAGE
2022-2024,MS34,4501642127,4,8835,883505,40,04-EXPL-DBC01,Débardage par câble,DEPFOSSA 5 - Débardage par câble,23.5,M3,2000,2025-07-31,300,7050,261,DEBARDAGE
2022-2024,MS34,4501642127,4,8835,883505,40,04-EXPL-DBC01,Débardage par câble,DEPFOSSA 5 - Débardage par câble,23.5,M3,2000,2025-09-11,500,11750,262,DEBARDAGE
2022-2024,MS34,4501642127,4,8835,883505,40,04-EXPL-DBC01,Débardage par câble,DEPFOSSA 5 - Débardage par câble,23.5,M3,2000,2025-11-18,400,9400,263,DEBARDAGE
2022-2024,MS35,4501599549,4,8345,834503,30,04-EXPL-DBC01,Débardage par câble,FS VALADE ET LA CHANSELVE P 2-3,21.3,M3,2100,2024-03-12,250,5325,272,DEBARDAGE
2022-2024,MS35,4501599549,4,8345,834503,30,04-EXPL-DBC01,Débardage par câble,FS VALADE ET LA CHANSELVE P 2-3,21.3,M3,2100,2024-03-26,600,12780,273,DEBARDAGE
2022-2024,MS35,4501599549,4,8345,834503,30,04-EXPL-DBC01,Débardage par câble,FS VALADE ET LA CHANSELVE P 2-3,21.3,M3,2100,2024-04-30,100,2130,274,DEBARDAGE
2022-2024,MS35,4501599549,4,8345,834503,30,04-EXPL-DBC01,Débardage par câble,FS VALADE ET LA CHANSELVE P 2-3,21.3,M3,2100,2024-05-16,850,18105,275,DEBARDAGE
2022-2024,MS35,4501599549,4,8345,834503,30,04-EXPL-DBC01,Débardage par câble,FS VALADE ET LA CHANSELVE P 2-3,21.3,M3,2100,2024-06-24,300,6390,276,DEBARDAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,40,04-EXPL-DBC01,Débardage par câble,DB BO RX FD ST PRIX P67,13.5,M3,670,2024-06-10,200,2700,284,DEBARDAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,40,04-EXPL-DBC01,Débardage par câble,DB BO RX FD ST PRIX P67,13.5,M3,670,2024-07-11,470,6345,285,DEBARDAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,60,04-EXPL-DBC01,Débardage par câble,DB BI RX FD ST PRIX P67,13.5,STR,1713,2024-06-10,350,4725,288,DEBARDAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,60,04-EXPL-DBC01,Débardage par câble,DB BI RX FD ST PRIX P67,13.5,STR,1713,2024-07-11,1363,18400.5,289,DEBARDAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,80,04-EXPL-DBC01,Débardage par câble,DB BO RX FD ST PRIX P95,17,M3,127,2024-05-15,127,2159,291,DEBARDAGE
2022-2024,MS37_lot1,4501611621,1,8455,845514,100,04-EXPL-DBC01,Débardage par câble,DB BI RX FD ST PRIX P95,17,STR,138,2024-05-15,138,2346,293,DEBARDAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,40,04-EXPL-DBC01,Débardage par câble,DB BO RX FD ST PRIX P67,13.5,M3,670,2024-06-10,200,2700,300,DEBARDAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,40,04-EXPL-DBC01,Débardage par câble,DB BO RX FD ST PRIX P67,13.5,M3,670,2024-07-11,470,6345,301,DEBARDAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,60,04-EXPL-DBC01,Débardage par câble,DB BI RX FD ST PRIX P67,13.5,STR,1713,2024-06-10,350,4725,304,DEBARDAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,60,04-EXPL-DBC01,Débardage par câble,DB BI RX FD ST PRIX P67,13.5,STR,1713,2024-07-11,1363,18400.5,305,DEBARDAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,80,04-EXPL-DBC01,Débardage par câble,DB BO RX FD ST PRIX P95,17,M3,127,2024-05-15,127,2159,307,DEBARDAGE
2022-2024,MS37_lot2,4501611621,1,8455,845514,100,04-EXPL-DBC01,Débardage par câble,DB BI RX FD ST PRIX P95,17,STR,138,2024-05-15,138,2346,309,DEBARDAGE
2022-2024,MS38,4501595952,3,8355,835509,10,04-EXPL-DBC01,Débardage par câble,CHATEAUROUX P 221,18,M3,1600,2024-02-20,400,7200,310,DEBARDAGE
2022-2024,MS38,4501595952,3,8355,835509,10,04-EXPL-DBC01,Débardage par câble,CHATEAUROUX P 221,18,M3,1600,2024-04-04,595.849,10725.28,311,DEBARDAGE
2022-2024,MS40,4700274497,7,8670,867006,30,04-EXPL-DBC01,Débardage par câble,DEB FD MOYENMOUTIER P.63,24.5,M3,760,2025-09-25,670,16415,318,DEBARDAGE
2022-2024,MS40,4700274497,7,8670,867006,30,04-EXPL-DBC01,Débardage par câble,DEB FD MOYENMOUTIER P.63,24.5,M3,760,2025-11-13,250.33,6133.09,319,DEBARDAGE
2022-2024,MS44,4501605994,3,8770,877000,40,04-EXPL-DBC01,Débardage par câble,C_2024_JMO_01,16,M3,430,2024-05-02,100,1600,337,DEBARDAGE
2022-2024,MS44,4501605994,3,8770,877000,40,04-EXPL-DBC01,Débardage par câble,C_2024_JMO_01,16,M3,430,2024-06-18,330,5280,338,DEBARDAGE
2022-2024,MS45,4501634356,1,8455,845514,40,04-EXPL-DBC01,Débardage par câble,DB BO RX FD PLANOISE 58 59 67 73,20,M3,1251,2024-10-14,500,10000,345,DEBARDAGE
2022-2024,MS45,4501634356,1,8455,845514,40,04-EXPL-DBC01,Débardage par câble,DB BO RX FD PLANOISE 58 59 67 73,20,M3,1251,2024-11-08,300,6000,346,DEBARDAGE
2022-2024,MS45,4501634356,1,8455,845514,40,04-EXPL-DBC01,Débardage par câble,DB BO RX FD PLANOISE 58 59 67 73,20,M3,1251,2024-12-13,451,9020,347,DEBARDAGE
2022-2024,MS45,4501634356,1,8455,845514,60,04-EXPL-DBC01,Débardage par câble,DB BI RX FD PLANOISE 58 59 67 73,27.8,STR,300,2024-10-14,200,5560,350,DEBARDAGE
2022-2024,MS45,4501634356,1,8455,845514,60,04-EXPL-DBC01,Débardage par câble,DB BI RX FD PLANOISE 58 59 67 73,27.8,STR,300,2024-11-08,100,2780,351,DEBARDAGE
2022-2024,MS46,4501671426,2,8735,873505,40,000000000001000384,Débardage,Débardage - tri - empillement,28,M3,3840,2025-05-27,430,12040,359,DEBARDAGE
2022-2024,MS46,4501671426,2,8735,873505,40,000000000001000384,Débardage,Débardage - tri - empillement,28,M3,3840,2025-06-25,400,11200,360,DEBARDAGE
2022-2024,MS46,4501671426,2,8735,873505,40,000000000001000384,Débardage,Débardage - tri - empillement,28,M3,5760,2025-08-28,636.6,17824.8,361,DEBARDAGE
2022-2024,MS48,4501624641,4,8835,883508,40,04-EXPL-DBC01,Débardage par câble,VERGONZA - Débardage grumes,6.5,M3,953,NA,NA,NA,374,DEBARDAGE
2022-2024,MS49,4501641317,8,8455,845507,40,04-EXPL-DBC01,Débardage par câble,25//DB BO FEU FD CITEAUX P135,12,M3,510.565,2025-03-19,460,5520,381,DEBARDAGE
2022-2024,MS49,4501641317,8,8455,845507,40,04-EXPL-DBC01,Débardage par câble,25//DB BO FEU FD CITEAUX P135,12,M3,510.565,2025-05-12,50.565,606.78,382,DEBARDAGE
2022-2024,MS49,4501641317,8,8455,845507,60,04-EXPL-DBC01,Débardage par câble,25//DB BO FEU FD CITEAUX P216,12,M3,354.02,2025-05-12,354.02,4248.24,385,DEBARDAGE
2022-2024,MS50,4700264087,9,8681,868104,10,04-EXPL-DBC01,Débardage par câble,Débardage par câble,30,M3,7500,2024-11-26,1500,45000,386,DEBARDAGE
2022-2024,MS50,4700264087,9,8681,868104,10,04-EXPL-DBC01,Débardage par câble,Débardage par câble,30,M3,7500,2025-01-15,1300,39000,387,DEBARDAGE
2022-2024,MS50,4700264087,9,8681,868104,10,04-EXPL-DBC01,Débardage par câble,Débardage par câble,30,M3,7500,2025-01-29,700,21000,388,DEBARDAGE
2022-2024,MS50,4700264087,9,8681,868104,10,04-EXPL-DBC01,Débardage par câble,Débardage par câble,30,M3,7500,2025-02-25,1500,45000,389,DEBARDAGE
2022-2024,MS50,4700264087,9,8681,868104,10,04-EXPL-DBC01,Débardage par câble,Débardage par câble,30,M3,7500,2025-03-14,500,15000,390,DEBARDAGE
2022-2024,MS50,4700264087,9,8681,868104,10,04-EXPL-DBC01,Débardage par câble,Débardage par câble,30,M3,7500,2025-03-18,1500,45000,391,DEBARDAGE
2022-2024,MS50,4700264087,9,8681,868104,10,04-EXPL-DBC01,Débardage par câble,Débardage par câble,30,M3,7500,2025-06-13,500,15000,392,DEBARDAGE
2022-2024,MS50,4700275471,9,8681,868104,20,04-EXPL-DBC01,Débardage par câble,FD La Croix Scaille8-9-11-12 DEB par CAB,30,M3,3000,2025-06-19,1000,30000,401,DEBARDAGE
2022-2024,MS51,4501625678,8,8440,844009,20,04-EXPL-DBC01,Débardage par câble,Débard câble FD LEVIER1J P 12-57,12,M3,871.227,2024-09-30,700,8400,404,DEBARDAGE
2022-2024,MS51,4501625678,8,8440,844009,20,04-EXPL-DBC01,Débardage par câble,Débard câble FD LEVIER1J P 12-57,12,M3,871.227,2024-10-15,171.227,2054.72,405,DEBARDAGE
2022-2024,MS52,4501634199,4,8805,880511,30,04-EXPL-DBC01,Débardage par câble,24-127 SEILLON-Débard tri & rangemt prod,18.2,M3,683.98,2025-03-18,683.98,12448.44,410,DEBARDAGE
2022-2024,MS55,4501637680,3,8535,853501,30,04-EXPL-DBC01,Débardage par câble,ODS2025/FON1 - CAB MAT - EU - P.3/4/7/10,17,M3,1532.16,2025-02-12,700,11900,415,DEBARDAGE
2022-2024,MS55,4501637680,3,8535,853501,30,04-EXPL-DBC01,Débardage par câble,ODS2025/FON1 - CAB MAT - EU - P.3/4/7/10,17,M3,1532.16,2025-05-26,832.16,14146.72,416,DEBARDAGE
2022-2024,MS57,4501640594,8,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble - MS 57 FD CHAUX,13,M3,1400,2025-05-11,195,2535,424,DEBARDAGE
2022-2024,MS57,4501640594,8,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble - MS 57 FD CHAUX,13,M3,1400,2025-05-20,160,2080,425,DEBARDAGE
2022-2024,MS57,4501640594,8,8415,841522,20,04-EXPL-DBC01,Débardage par câble,Débardage par câble - MS 57 FD CHAUX,13,M3,1400,2025-06-13,108,1404,426,DEBARDAGE
2022-2024,MS57,4501640594,8,8415,841522,40,04-EXPL-DBC01,Débardage par câble,Débardage câble Bois nrj  MS57 FDCHAUX,13,M3,1300,2025-05-11,150,1950,431,DEBARDAGE
2022-2024,MS57,4501640594,8,8415,841522,40,04-EXPL-DBC01,Débardage par câble,Débardage câble Bois nrj  MS57 FDCHAUX,13,M3,1300,2025-05-20,170,2210,432,DEBARDAGE
2022-2024,MS57,4501640594,8,8415,841522,70,04-EXPL-DBC01,Débardage par câble,Débardage par câble - MS 57 FD CHAUX,13,M3,440,2026-02-05,440,5720,438,DEBARDAGE
2022-2024,MS57,4501640594,8,8415,841522,80,04-EXPL-DBC01,Débardage par câble,Débardage câble Bois nrj  MS57 FDCHAUX,13,M3,320,2026-02-05,320,4160,439,DEBARDAGE
2022-2024,MS60,4700262980,2,8681,868113,10,04-EXPL-DBC01,Débardage par câble,FD Signy l'Abbaye 17-18-19 DEB CABLE,18,M3,1100,2024-12-05,500,9000,442,DEBARDAGE
2022-2024,MS60,4700262980,2,8681,868113,10,04-EXPL-DBC01,Débardage par câble,FD Signy l'Abbaye 17-18-19 DEB CABLE,18,M3,1100,2025-01-22,400,7200,443,DEBARDAGE
2022-2024,MS60,4700262980,2,8681,868113,10,04-EXPL-DBC01,Débardage par câble,FD Signy l'Abbaye 17-18-19 DEB CABLE,18,M3,1100,2025-02-25,200,3600,444,DEBARDAGE
2022-2024,MS60,4700262980,2,8681,868113,20,04-EXPL-DBC01,Débardage par câble,FD Signy l'Abbaye146-147-148-149-150-162,18,M3,1220,NA,NA,NA,445,DEBARDAGE
2022-2024,MS60,4700269232,2,8681,868113,10,04-EXPL-DBC01,Débardage par câble,FD Signy l'Abbaye 15-17-18-19,18,M3,1000,2025-03-04,693,12474,451,DEBARDAGE
